# The six-dimensional phase space data in the global Cartesian coordinates
# Part. ID    x [m]       beta_x*gamma       y [m]      beta_y*gamma        z [m]      beta_z*gamma
ID0 -6.96695032e-01 -2.01418383e-02 1.91415387e+00 -2.47835451e-02 0.00000000e+00 0.00000000e+00
ID0 -6.97687756e-01 -2.01316992e-02 1.91293186e+00 -2.47917818e-02 0.00000000e+00 0.00000000e+00
ID0 -6.98679981e-01 -2.01216150e-02 1.91170945e+00 -2.47999671e-02 0.00000000e+00 0.00000000e+00
ID0 -6.99671710e-01 -2.01115857e-02 1.91048663e+00 -2.48081010e-02 0.00000000e+00 0.00000000e+00
ID0 -7.00662946e-01 -2.01016113e-02 1.90926341e+00 -2.48161838e-02 0.00000000e+00 0.00000000e+00
ID0 -7.01653692e-01 -2.00916919e-02 1.90803980e+00 -2.48242155e-02 0.00000000e+00 0.00000000e+00
ID0 -7.02643950e-01 -2.00818274e-02 1.90681579e+00 -2.48321961e-02 0.00000000e+00 0.00000000e+00
ID0 -7.03633723e-01 -2.00720178e-02 1.90559140e+00 -2.48401260e-02 0.00000000e+00 0.00000000e+00
ID0 -7.04623014e-01 -2.00622631e-02 1.90436661e+00 -2.48480050e-02 0.00000000e+00 0.00000000e+00
ID0 -7.05611826e-01 -2.00525631e-02 1.90314143e+00 -2.48558337e-02 0.00000000e+00 0.00000000e+00
ID0 -7.06600160e-01 -2.00429128e-02 1.90191587e+00 -2.48636160e-02 0.00000000e+00 0.00000000e+00
ID0 -7.07588020e-01 -2.00333100e-02 1.90068992e+00 -2.48713539e-02 0.00000000e+00 0.00000000e+00
ID0 -7.08575408e-01 -2.00237546e-02 1.89946360e+00 -2.48790475e-02 0.00000000e+00 0.00000000e+00
ID0 -7.09562325e-01 -2.00142468e-02 1.89823690e+00 -2.48866969e-02 0.00000000e+00 0.00000000e+00
ID0 -7.10548776e-01 -2.00047864e-02 1.89700982e+00 -2.48943021e-02 0.00000000e+00 0.00000000e+00
ID0 -7.11534761e-01 -1.99953735e-02 1.89578237e+00 -2.49018632e-02 0.00000000e+00 0.00000000e+00
ID0 -7.12520283e-01 -1.99860082e-02 1.89455454e+00 -2.49093804e-02 0.00000000e+00 0.00000000e+00
ID0 -7.13505344e-01 -1.99766903e-02 1.89332635e+00 -2.49168537e-02 0.00000000e+00 0.00000000e+00
ID0 -7.14489948e-01 -1.99674191e-02 1.89209779e+00 -2.49242839e-02 0.00000000e+00 0.00000000e+00
