1955.0
1.0
0.0
-3.0
300
815
0.000000e+00 -2.040802e-03 -1.974929e-03 -1.909055e-03 -1.843182e-03 
-1.777308e-03 -1.711435e-03 -1.645561e-03 -1.579688e-03 -1.513814e-03 
-1.447940e-03 -1.382067e-03 -1.316193e-03 -1.250320e-03 -1.184446e-03 
-1.118573e-03 -1.052699e-03 -9.868255e-04 -9.209520e-04 -8.550784e-04 
-7.892049e-04 -7.233313e-04 -6.574578e-04 -5.915842e-04 -5.257106e-04 
-4.598371e-04 -3.939635e-04 -3.280900e-04 -2.622164e-04 -1.963429e-04 
-1.304693e-04 -6.459576e-05 1.277798e-06 6.715135e-05 1.330249e-04 
1.988985e-04 2.647720e-04 3.306456e-04 3.965191e-04 4.623927e-04 
5.282662e-04 5.941398e-04 6.600134e-04 7.258869e-04 7.917605e-04 
8.576340e-04 9.235076e-04 9.893811e-04 1.055255e-03 1.121128e-03 
1.187002e-03 1.252875e-03 1.318749e-03 1.384622e-03 1.450496e-03 
1.516370e-03 1.582243e-03 1.648117e-03 1.713990e-03 1.779864e-03 
1.845737e-03 1.911611e-03 1.977484e-03 2.043358e-03 2.109232e-03 
2.175105e-03 2.240979e-03 2.306852e-03 2.372726e-03 2.438599e-03 
2.504473e-03 2.570346e-03 2.636220e-03 2.702094e-03 2.767967e-03 
2.833841e-03 2.899714e-03 2.965588e-03 3.031461e-03 3.097335e-03 
3.163208e-03 3.229082e-03 3.294956e-03 3.360829e-03 3.426703e-03 
3.492576e-03 3.558450e-03 3.624323e-03 3.690197e-03 3.756070e-03 
3.821944e-03 3.887818e-03 3.953691e-03 4.019565e-03 4.085438e-03 
4.151312e-03 4.217185e-03 4.283059e-03 4.348932e-03 4.414806e-03 
4.480680e-03 4.546553e-03 4.612427e-03 4.678300e-03 4.744174e-03 
4.810047e-03 4.875921e-03 4.941794e-03 5.007668e-03 5.073542e-03 
5.139415e-03 5.205289e-03 5.271162e-03 5.337036e-03 5.402909e-03 
5.468783e-03 5.534656e-03 5.600530e-03 5.666404e-03 5.732277e-03 
5.798151e-03 5.864024e-03 5.929898e-03 5.995771e-03 6.061645e-03 
6.127518e-03 6.193392e-03 6.259266e-03 6.325139e-03 6.391013e-03 
6.456886e-03 6.522760e-03 6.702652e-03 7.908712e-03 9.114772e-03 
2.629334e-03 -5.319802e-04 4.066634e-03 -1.454839e-03 -1.472854e-03 
-1.490868e-03 -1.508882e-03 -1.526896e-03 -1.544910e-03 -1.562924e-03 
-1.580938e-03 -1.598953e-03 -1.616967e-03 -1.634981e-03 -1.652995e-03 
-1.671009e-03 -1.689023e-03 -1.707037e-03 -1.725052e-03 -1.743066e-03 
-1.761080e-03 -1.779094e-03 -1.797108e-03 -1.815122e-03 -1.833137e-03 
-1.851151e-03 -1.869165e-03 -1.887179e-03 -1.905193e-03 -1.923207e-03 
-1.941221e-03 -1.959236e-03 -1.977250e-03 -1.995264e-03 -2.013278e-03 
-2.031292e-03 -2.049306e-03 -2.067320e-03 -2.085335e-03 -2.103349e-03 
-2.121363e-03 -2.139377e-03 -2.157391e-03 -2.175405e-03 -2.193420e-03 
-2.211434e-03 -2.229448e-03 -2.247462e-03 -2.265476e-03 -2.283490e-03 
-2.301504e-03 -2.319519e-03 -2.337533e-03 -2.355547e-03 -2.373561e-03 
-2.391575e-03 -2.409589e-03 -2.427603e-03 -2.445618e-03 -2.463632e-03 
-2.481646e-03 -2.499660e-03 -2.517674e-03 -2.535688e-03 -2.553703e-03 
-2.571717e-03 -2.589731e-03 -2.607745e-03 -2.625759e-03 -2.643773e-03 
-2.661787e-03 -2.679802e-03 -2.697816e-03 -2.715830e-03 -2.733844e-03 
-2.751858e-03 -2.769872e-03 -2.787886e-03 -2.805901e-03 -2.823915e-03 
-2.841929e-03 -2.859943e-03 -2.877957e-03 -2.895971e-03 -2.913986e-03 
-2.932000e-03 -2.950014e-03 -2.968028e-03 -2.986042e-03 -3.004056e-03 
-3.022070e-03 -3.040085e-03 -3.058099e-03 -3.076113e-03 -3.094127e-03 
-3.112141e-03 -3.130155e-03 -3.148169e-03 -3.166184e-03 -3.184198e-03 
-3.202212e-03 -3.220226e-03 -3.238240e-03 -3.256254e-03 -3.274269e-03 
-3.292283e-03 -3.310297e-03 -3.328311e-03 -3.346325e-03 -3.364339e-03 
-3.382353e-03 -3.400368e-03 -3.418382e-03 -3.436396e-03 -3.454410e-03 
-3.472424e-03 -3.490438e-03 -3.508452e-03 -3.526467e-03 -3.544481e-03 
-3.562495e-03 -3.580509e-03 -3.598523e-03 -3.616537e-03 -3.634552e-03 
