# The six-dimensional phase space data in the global Cartesian coordinates
# Part. ID    x [m]       beta_x*gamma       y [m]      beta_y*gamma        z [m]      beta_z*gamma
ID0 3.00000000e-05 0.00000000e+00 0.00000000e+00 1.46000966e-06 0.00000000e+00 0.00000000e+00
ID0 2.99993345e-05 -5.57177518e-09 3.48764002e-07 1.45999903e-06 0.00000000e+00 0.00000000e+00
ID0 2.99973381e-05 -1.11434692e-08 6.97522924e-07 1.45996713e-06 0.00000000e+00 0.00000000e+00
ID0 2.99940107e-05 -1.67150010e-08 1.04627169e-06 1.45991398e-06 0.00000000e+00 0.00000000e+00
ID0 2.99893524e-05 -2.22862893e-08 1.39500521e-06 1.45983956e-06 0.00000000e+00 0.00000000e+00
ID0 2.99833633e-05 -2.78572530e-08 1.74371842e-06 1.45974388e-06 0.00000000e+00 0.00000000e+00
ID0 2.99760434e-05 -3.34278110e-08 2.09240624e-06 1.45962693e-06 0.00000000e+00 0.00000000e+00
ID0 2.99673929e-05 -3.89978822e-08 2.44106358e-06 1.45948874e-06 0.00000000e+00 0.00000000e+00
ID0 2.99574119e-05 -4.45673854e-08 2.78968537e-06 1.45932928e-06 0.00000000e+00 0.00000000e+00
ID0 2.99461006e-05 -5.01362396e-08 3.13826653e-06 1.45914858e-06 0.00000000e+00 0.00000000e+00
ID0 2.99334591e-05 -5.57043636e-08 3.48680198e-06 1.45894662e-06 0.00000000e+00 0.00000000e+00
ID0 2.99194875e-05 -6.12716763e-08 3.83528666e-06 1.45872341e-06 0.00000000e+00 0.00000000e+00
ID0 2.99041862e-05 -6.68380966e-08 4.18371547e-06 1.45847896e-06 0.00000000e+00 0.00000000e+00
ID0 2.98875552e-05 -7.24035435e-08 4.53208336e-06 1.45821327e-06 0.00000000e+00 0.00000000e+00
ID0 2.98695950e-05 -7.79679360e-08 4.88038524e-06 1.45792634e-06 0.00000000e+00 0.00000000e+00
ID0 2.98503056e-05 -8.35311929e-08 5.22861604e-06 1.45761818e-06 0.00000000e+00 0.00000000e+00
ID0 2.98296875e-05 -8.90932333e-08 5.57677070e-06 1.45728879e-06 0.00000000e+00 0.00000000e+00
ID0 2.98077408e-05 -9.46539762e-08 5.92484413e-06 1.45693817e-06 0.00000000e+00 0.00000000e+00
ID0 2.97844660e-05 -1.00213340e-07 6.27283128e-06 1.45656634e-06 0.00000000e+00 0.00000000e+00
ID0 2.97598633e-05 -1.05771245e-07 6.62072707e-06 1.45617329e-06 0.00000000e+00 0.00000000e+00
ID0 2.97339332e-05 -1.11327610e-07 6.96852644e-06 1.45575904e-06 0.00000000e+00 0.00000000e+00
ID0 2.97066759e-05 -1.16882353e-07 7.31622431e-06 1.45532358e-06 0.00000000e+00 0.00000000e+00
ID0 2.96780919e-05 -1.22435393e-07 7.66381564e-06 1.45486693e-06 0.00000000e+00 0.00000000e+00
ID0 2.96481817e-05 -1.27986651e-07 8.01129535e-06 1.45438909e-06 0.00000000e+00 0.00000000e+00
ID0 2.96169456e-05 -1.33536045e-07 8.35865838e-06 1.45389007e-06 0.00000000e+00 0.00000000e+00
ID0 2.95843841e-05 -1.39083494e-07 8.70589968e-06 1.45336987e-06 0.00000000e+00 0.00000000e+00
ID0 2.95504976e-05 -1.44628917e-07 9.05301419e-06 1.45282851e-06 0.00000000e+00 0.00000000e+00
ID0 2.95152868e-05 -1.50172234e-07 9.39999685e-06 1.45226599e-06 0.00000000e+00 0.00000000e+00
ID0 2.94787520e-05 -1.55713363e-07 9.74684261e-06 1.45168232e-06 0.00000000e+00 0.00000000e+00
ID0 2.94408938e-05 -1.61252225e-07 1.00935464e-05 1.45107751e-06 0.00000000e+00 0.00000000e+00
ID0 2.94017128e-05 -1.66788739e-07 1.04401032e-05 1.45045156e-06 0.00000000e+00 0.00000000e+00
ID0 2.93612095e-05 -1.72322823e-07 1.07865080e-05 1.44980449e-06 0.00000000e+00 0.00000000e+00
ID0 2.93193846e-05 -1.77854398e-07 1.11327556e-05 1.44913630e-06 0.00000000e+00 0.00000000e+00
ID0 2.92762386e-05 -1.83383383e-07 1.14788412e-05 1.44844701e-06 0.00000000e+00 0.00000000e+00
ID0 2.92317721e-05 -1.88909696e-07 1.18247595e-05 1.44773662e-06 0.00000000e+00 0.00000000e+00
ID0 2.91859859e-05 -1.94433259e-07 1.21705057e-05 1.44700515e-06 0.00000000e+00 0.00000000e+00
ID0 2.91388805e-05 -1.99953990e-07 1.25160746e-05 1.44625261e-06 0.00000000e+00 0.00000000e+00
ID0 2.90904567e-05 -2.05471808e-07 1.28614612e-05 1.44547900e-06 0.00000000e+00 0.00000000e+00
ID0 2.90407152e-05 -2.10986635e-07 1.32066605e-05 1.44468434e-06 0.00000000e+00 0.00000000e+00
ID0 2.89896566e-05 -2.16498388e-07 1.35516674e-05 1.44386864e-06 0.00000000e+00 0.00000000e+00
ID0 2.89372818e-05 -2.22006988e-07 1.38964770e-05 1.44303191e-06 0.00000000e+00 0.00000000e+00
ID0 2.88835915e-05 -2.27512355e-07 1.42410842e-05 1.44217417e-06 0.00000000e+00 0.00000000e+00
ID0 2.88285865e-05 -2.33014409e-07 1.45854840e-05 1.44129542e-06 0.00000000e+00 0.00000000e+00
ID0 2.87722676e-05 -2.38513069e-07 1.49296714e-05 1.44039568e-06 0.00000000e+00 0.00000000e+00
ID0 2.87146355e-05 -2.44008255e-07 1.52736413e-05 1.43947497e-06 0.00000000e+00 0.00000000e+00
ID0 2.86556912e-05 -2.49499888e-07 1.56173888e-05 1.43853329e-06 0.00000000e+00 0.00000000e+00
ID0 2.85954355e-05 -2.54987887e-07 1.59609088e-05 1.43757065e-06 0.00000000e+00 0.00000000e+00
ID0 2.85338693e-05 -2.60472172e-07 1.63041964e-05 1.43658709e-06 0.00000000e+00 0.00000000e+00
ID0 2.84709934e-05 -2.65952664e-07 1.66472466e-05 1.43558260e-06 0.00000000e+00 0.00000000e+00
ID0 2.84068089e-05 -2.71429282e-07 1.69900543e-05 1.43455720e-06 0.00000000e+00 0.00000000e+00
ID0 2.83413165e-05 -2.76901948e-07 1.73326145e-05 1.43351091e-06 0.00000000e+00 0.00000000e+00
ID0 2.82745174e-05 -2.82370581e-07 1.76749223e-05 1.43244374e-06 0.00000000e+00 0.00000000e+00
ID0 2.82064124e-05 -2.87835101e-07 1.80169727e-05 1.43135571e-06 0.00000000e+00 0.00000000e+00
ID0 2.81370025e-05 -2.93295429e-07 1.83587608e-05 1.43024683e-06 0.00000000e+00 0.00000000e+00
ID0 2.80662888e-05 -2.98751486e-07 1.87002814e-05 1.42911712e-06 0.00000000e+00 0.00000000e+00
ID0 2.79942723e-05 -3.04203192e-07 1.90415297e-05 1.42796661e-06 0.00000000e+00 0.00000000e+00
ID0 2.79209540e-05 -3.09650467e-07 1.93825006e-05 1.42679529e-06 0.00000000e+00 0.00000000e+00
ID0 2.78463350e-05 -3.15093233e-07 1.97231893e-05 1.42560319e-06 0.00000000e+00 0.00000000e+00
ID0 2.77704164e-05 -3.20531409e-07 2.00635908e-05 1.42439033e-06 0.00000000e+00 0.00000000e+00
ID0 2.76931992e-05 -3.25964918e-07 2.04037000e-05 1.42315673e-06 0.00000000e+00 0.00000000e+00
ID0 2.76146848e-05 -3.31393679e-07 2.07435121e-05 1.42190240e-06 0.00000000e+00 0.00000000e+00
ID0 2.75348740e-05 -3.36817614e-07 2.10830220e-05 1.42062736e-06 0.00000000e+00 0.00000000e+00
ID0 2.74537682e-05 -3.42236643e-07 2.14222249e-05 1.41933163e-06 0.00000000e+00 0.00000000e+00
ID0 2.73713685e-05 -3.47650689e-07 2.17611159e-05 1.41801523e-06 0.00000000e+00 0.00000000e+00
ID0 2.72876761e-05 -3.53059671e-07 2.20996899e-05 1.41667818e-06 0.00000000e+00 0.00000000e+00
ID0 2.72026922e-05 -3.58463511e-07 2.24379420e-05 1.41532050e-06 0.00000000e+00 0.00000000e+00
ID0 2.71164181e-05 -3.63862130e-07 2.27758674e-05 1.41394220e-06 0.00000000e+00 0.00000000e+00
ID0 2.70288550e-05 -3.69255450e-07 2.31134610e-05 1.41254332e-06 0.00000000e+00 0.00000000e+00
ID0 2.69400042e-05 -3.74643393e-07 2.34507181e-05 1.41112386e-06 0.00000000e+00 0.00000000e+00
ID0 2.68498670e-05 -3.80025879e-07 2.37876336e-05 1.40968384e-06 0.00000000e+00 0.00000000e+00
ID0 2.67584446e-05 -3.85402830e-07 2.41242026e-05 1.40822330e-06 0.00000000e+00 0.00000000e+00
ID0 2.66657385e-05 -3.90774169e-07 2.44604203e-05 1.40674225e-06 0.00000000e+00 0.00000000e+00
ID0 2.65717500e-05 -3.96139816e-07 2.47962818e-05 1.40524071e-06 0.00000000e+00 0.00000000e+00
ID0 2.64764805e-05 -4.01499694e-07 2.51317821e-05 1.40371870e-06 0.00000000e+00 0.00000000e+00
ID0 2.63799312e-05 -4.06853725e-07 2.54669165e-05 1.40217626e-06 0.00000000e+00 0.00000000e+00
ID0 2.62821038e-05 -4.12201830e-07 2.58016799e-05 1.40061339e-06 0.00000000e+00 0.00000000e+00
ID0 2.61829994e-05 -4.17543932e-07 2.61360676e-05 1.39903012e-06 0.00000000e+00 0.00000000e+00
ID0 2.60826197e-05 -4.22879953e-07 2.64700746e-05 1.39742647e-06 0.00000000e+00 0.00000000e+00
ID0 2.59809661e-05 -4.28209815e-07 2.68036961e-05 1.39580248e-06 0.00000000e+00 0.00000000e+00
ID0 2.58780400e-05 -4.33533441e-07 2.71369272e-05 1.39415816e-06 0.00000000e+00 0.00000000e+00
ID0 2.57738430e-05 -4.38850753e-07 2.74697632e-05 1.39249353e-06 0.00000000e+00 0.00000000e+00
ID0 2.56683766e-05 -4.44161673e-07 2.78021990e-05 1.39080862e-06 0.00000000e+00 0.00000000e+00
ID0 2.55616422e-05 -4.49466125e-07 2.81342300e-05 1.38910346e-06 0.00000000e+00 0.00000000e+00
ID0 2.54536416e-05 -4.54764031e-07 2.84658512e-05 1.38737806e-06 0.00000000e+00 0.00000000e+00
ID0 2.53443761e-05 -4.60055313e-07 2.87970578e-05 1.38563246e-06 0.00000000e+00 0.00000000e+00
ID0 2.52338475e-05 -4.65339896e-07 2.91278451e-05 1.38386668e-06 0.00000000e+00 0.00000000e+00
ID0 2.51220573e-05 -4.70617701e-07 2.94582081e-05 1.38208075e-06 0.00000000e+00 0.00000000e+00
ID0 2.50090072e-05 -4.75888652e-07 2.97881421e-05 1.38027468e-06 0.00000000e+00 0.00000000e+00
ID0 2.48946988e-05 -4.81152673e-07 3.01176422e-05 1.37844852e-06 0.00000000e+00 0.00000000e+00
ID0 2.47791337e-05 -4.86409686e-07 3.04467038e-05 1.37660228e-06 0.00000000e+00 0.00000000e+00
ID0 2.46623137e-05 -4.91659615e-07 3.07753219e-05 1.37473599e-06 0.00000000e+00 0.00000000e+00
ID0 2.45442405e-05 -4.96902383e-07 3.11034918e-05 1.37284967e-06 0.00000000e+00 0.00000000e+00
ID0 2.44249158e-05 -5.02137915e-07 3.14312087e-05 1.37094337e-06 0.00000000e+00 0.00000000e+00
ID0 2.43043412e-05 -5.07366133e-07 3.17584679e-05 1.36901710e-06 0.00000000e+00 0.00000000e+00
ID0 2.41825187e-05 -5.12586963e-07 3.20852645e-05 1.36707089e-06 0.00000000e+00 0.00000000e+00
ID0 2.40594499e-05 -5.17800327e-07 3.24115938e-05 1.36510477e-06 0.00000000e+00 0.00000000e+00
ID0 2.39351366e-05 -5.23006150e-07 3.27374511e-05 1.36311877e-06 0.00000000e+00 0.00000000e+00
