% Model:              cyclotron_simulation (1).mph
% Version:            COMSOL 6.3.0.420
% Date:               Jul 14 2025, 20:45
% Dimension:          3
% Nodes:              6848
% Expressions:        1
% Description:        Magnetic flux density, y-component
% Length unit:        in
% x                       y                        z                        mf.By (T)
-45.651626801581116       8.881784197001252E-16    -70.30209046820829       0.23900590571567568
-44.23105004271808        -6.963318810448982E-13   -75                      0.24013718678286045
-39.42069774950785        -1.1102230246251565E-16  -66.94891871626828       0.1969009852332863
-39.86269097853168        0                        -64.79003851289676       0.184632778981427
-38.23278084540956        4.440892098500626E-16    -65.27765035888754       0.18088994514087636
-38.0160825187508         1.1102230246251565E-16   -63.74336844043761       0.16050238588256768
-36.96528768366305        1.1102230246251565E-16   -65.43002457177107       0.1743277666059661
-35.76692998473072        0                        -58.55989195734187       0.06448418840139099
-33.544105031284445       1.1102230246251565E-16   -60.49377528615713       0.07741380613729447
-35.993810364729995       -1.1102230246251565E-16  -61.54486343747239       0.12019280832127761
-33.541985521026284       -5.551115123125783E-17   -64.31330962179209       0.13869864545057783
-32.61279828637491        5.551115123125783E-17    -63.186768389285334      0.11223546653815378
-32.38785451441959        -5.551115123125783E-17   -65.2143405214299        0.1438692947571354
-28.92213465267092        0                        -66.42195859207756       0.13366995020822386
-29.917560257985325       -1.1102230246251565E-16  -67.2456271865851        0.14777169121299083
-29.88462555385826        0                        -66.24110608587503       0.1374081459684376
-32.355554642623325       0                        -65.8448138978454        0.14908459398235574
-40.202189439234125       -1.1102230246251565E-16  -68.50280933215755       0.21268423984335919
-77                       6.938893903907228E-18    17.863479677615082       0.1961109283822987
-77                       0                        14.432208228789126       0.19449874360122596
-74.13184636981396        0                        14.5023618992113         0.15377701562819673
-74.33711469674532        0                        8.520791059241297        0.1483981321784752
-73.41882559489838        0                        11.873543408580094       0.13855472230212001
-72.4363454205029         -3.3306690738754696E-16  10.374224203610911       0.11787707656615003
-73.93162679220913        0                        14.429692971469088       0.15038313951678114
-76.9546097095225         0                        17.916294224845984       0.1950364231950175
-77                       0                        17.941162222273167       0.19467448384755195
-73.93162679220912        0                        14.585127828115395       0.1510409365220242
-76.96072153007201        6.938893903907228E-18    17.962628653271953       0.19425118676934539
-77                       6.938893903907228E-18    18.015619947602737       0.19430104667481765
-102.62992847173271       2.220446049250313E-16    39.220676763213994       0.21386539952849062
-100.44702743184956       0                        37.438147402879494       0.21317349948872027
-98.16300345566687        -1.3877787807814457E-17  36.00000000000001        0.21157271829615049
-98.08143372086442        -1.3877787807814457E-17  36.13940022669543        0.2116564892145342
-98.0036149959525         0                        36.00000000000001        0.21154232031726805
-99.83695808887926        0                        38.643053953016896       0.21411924266528187
-108.14393236799427       0                        47.252366902683946       0.2119134533568914
-103.87431186073674       1.1102230246251565E-16   40.198779062785945       0.2139320476050226
-107.88420360371714       0                        48.155449045012965       0.21184418488332266
-106.26556116970099       2.220446049250313E-16    42.85366222738945        0.21349232582584077
-105.11358830147574       2.220446049250313E-16    44.433984595533126       0.21370954081764934
-105.31125901390854       -2.220446049250313E-16   46.61308820363031        0.21327334251981783
-106.45663893713666       0                        49.22627573439354        0.2122457137075991
-103.24118781479814       -4.440892098500626E-16   42.65511284820612        0.214417151969546
-99.55294012922047        -2.220446049250313E-16   40.245993988989646       0.2147262511592413
-100.40820867167223       -2.220446049250313E-16   41.43757905451706        0.2150706656977762
-95.5465781460334         0                        38.341702299715315       0.21365920838304014
-95.3633380882675         0                        38.21783547055351        0.21360389497778068
-97.8142470509717         -1.3877787807814457E-17  36.00000000000001        0.2113783406298922
-95.79987121484665        -2.7755575615628914E-17  38.45385977486673        0.2138880380275639
-98.66581617104156        0                        40.974025228611765       0.2152838048637421
-95.47895598791965        -2.7755575615628914E-17  38.5094859071592         0.2140071035020719
-94.59164477778546        0                        36.00000000000001        0.2111506387055585
-92.72010406229309        0                        36.00000000000001        0.2108092438047872
-73.80287860517771        -2.220446049250313E-16   18.188580719387343       0.15711331032203044
-77                       1.4210854715202004E-14   25.0931666720562         0.20031856983902313
-77                       0                        21.457555562741604       0.1982946473029754
-74.78885126032351        -1.1102230246251565E-16  21.28939784527305        0.17408454217272315
-76.84242097662512        -6.938893903907228E-18   18.107370516865934       0.19326745488884822
-73.84068407247946        -1.1102230246251565E-16  20.7379013473427         0.16206607952497828
-115.03656678171433       3.3306690738754696E-16   60.30981625463657        0.20571982651573303
-113.96903914283155       0                        57.876914495891924       0.20668932308154436
-112.17056862113438       0                        55.38560980714364        0.2080204570749347
-110.62826263087513       0                        58.886112451607445       0.20784663251036992
-113.23491682013271       1.1102230246251565E-16   60.88106803747077        0.20633493632376843
-111.55145319394623       1.1102230246251565E-16   53.719416022130616       0.20870555785163325
-109.44158020494697       4.440892098500626E-16    52.785031611524715       0.20988503326332078
-107.69238078785173       4.440892098500626E-16    51.64961961543136        0.21105223159192033
-109.41213500686868       -2.220446049250313E-16   56.73581323163762        0.20895430409513605
-107.68597721074813       0                        54.819992741454655       0.21030271412374776
-118.63446902418558       -5.551115123125783E-17   60.410416325149015       0.2047384887204887
-114.18931974744575       0                        62.755567217757104       0.20551578304122864
-111.79419681792163       -2.220446049250313E-16   61.18184680789296        0.20687583751298017
-120.06391062622366       2.220446049250313E-16    60.07956599316276        0.20445295642226619
-120.59150974238561       -4.440892098500626E-16   63.995081973274516       0.20366518570362865
-120.07189527056333       -3.3306690738754696E-16  69.3321654244686         0.20308931584210663
-121.0676552845401        0                        64.93972965646162        0.2034226594533573
-118.97288905655587       0                        68.35108322826268        0.20343953825982428
-119.06406277856615       0                        65.08989585988178        0.20380160868961647
-117.52647802700406       1.1102230246251565E-16   65.81337418794382        0.20398742814878357
-119.15408698228926       0                        61.869825541841514       0.2042922870379424
-116.14434503711777       -1.1102230246251565E-16  64.64890149380396        0.20459816772695694
-120.65981406659819       3.3306690738754696E-16   70.39715881747689        0.20295742572545522
-125                      -2.220446049250313E-16   75                       0.20213630132798505
-114.03905744254877       0                        64.48761814607107        0.205339081734281
-116.01668750502796       1.1102230246251565E-16   68.13727113341999        0.20425968636097563
-114.26352729644486       0                        69.35703340965787        0.2047236625563873
-115.55369575687172       2.220446049250313E-16    70.45368918412996        0.2041565684109589
-119.67806649603804       2.220446049250313E-16    69.72599419899389        0.20314603879327525
-118.78700384943988       -1.4210854715202004E-14  75                       0.20310972444612094
-62.25452767935557        0                        -14.92432582098865       -0.10944188728911589
-61.97035277581941        -2.7755575615628914E-17  -15.335169475663221      -0.1191033645585787
-62.00671281434101        0                        -14.673098552020098      -0.12243467037468699
-62.31541999109301        0                        -14.172142006872308      -0.11693168568360265
-61.88989690392995        0                        -14.519453560642615      -0.12843807939850552
-61.664360309125875       0                        -14.811928565804736      -0.13430230076623806
-61.371785839499125       0                        -14.311632158696815      -0.145726234937314
-64.36917545576065        -2.7755575615628914E-17  -13.900862559975174      -0.05703597670789402
-65.5857416045211         -4.440892098500626E-16   -11.734106493258238      -0.030348678082116488
-62.24838715741497        -1.1102230246251565E-16  -10.239730970338854      -0.14708067704693933
-60.00663907917529        5.551115123125783E-17    -10.426246310380996      -0.2277893241851451
-61.10493260053535        0                        -10.196902274841584      -0.18714747802539844
-61.49758802101037        0                        -9.669216755443395       -0.1770282368801493
-65.2908195214272         4.440892098500626E-16    -7.230517533980958       -0.057542177090868486
-67.32078608864593        0                        -6.50337163301681        -0.006145242924302364
-65.35312498065002        0                        -9.242686810017148       -0.049264490806998615
-66.34778862975554        0                        -5.147274133417327       -0.031741109470657655
-68.09032549270155        5.551115123125783E-17    -11.771132585688036      0.031049646920858355
-68.5642505020304         1.1102230246251565E-16   -5.90020335556694        0.02680976153027293
-73.72094630620911        0                        14.512412318873341       0.14728445672682214
-72.05553205643017        -1.1102230246251565E-16  12.900408173399349       0.1166385232017165
-73.03219420554836        -1.1102230246251565E-16  5.278856084179652        0.12256586093111022
-71.95404996399508        1.1102230246251565E-16   6.98484134894079         0.10395636048876067
-72.25648037796486        1.1102230246251565E-16   5.6001137049261835       0.10766501439881644
-72.3167815177012         0                        1.483525370600745        0.10528703300406117
-71.23739317598695        0                        -2.701368015458063       0.08319482886477694
-70.81186330558788        -2.220446049250313E-16   1.0394603258281565       0.07309380273265041
-71.01526752717635        0                        3.4816709528489946       0.08084233651102109
-71.08388207441372        -1.1102230246251565E-16  5.238405352740028        0.08372702132112156
-70.50856358446758        -2.220446049250313E-16   2.0015571720532          0.0678633535807269
-60.80548760674393        1.1102230246251565E-16   -9.765136527684058       -0.20284672981723115
-53.995005989028805       2.220446049250313E-16    -8.969536035722472       -0.5119860666761543
-55.229071731453786       1.1102230246251565E-16   -8.67657719421084        -0.4513072270174453
-55.56780454368976        0                        -9.776006238766012       -0.42445482279896424
-67.43845621017984        0                        -1.8327040598015392      -0.005547294156531205
-68.2685805302945         -2.220446049250313E-16   -4.698805715495384       0.01721172278398976
-69.7151091104715         1.1102230246251565E-16   1.410928353602552        0.04875007718397613
-62.13293572056426        1.1102230246251565E-16   -4.604736543111807       -0.177742837075812
-61.04898669563475        0                        -5.809418464124216       -0.2140011923340397
-59.950676831132625       0                        -5.724691516745111       -0.25546278890971535
-59.06059080963473        0                        -7.73366946433946        -0.28191560523408304
-60.051636549013445       1.1102230246251565E-16   -4.89997505626358        -0.253159234559258
-68.88318347351989        0                        2.148079759071243        0.02888663417034539
-66.61574909850164        0                        0.32413984847081045      -0.03065334513894197
-65.16007945592632        3.3306690738754696E-16   2.5093927746351676       -0.07435142708722622
-64.2055342867473         1.1102230246251565E-16   -0.5324058379655854      -0.109986626375425
-61.666618843076044       2.220446049250313E-16    -0.38321083870091155     -0.19893786464327007
-63.30513916404743        2.220446049250313E-16    1.4712302592835513       -0.13759950410048213
-70.87814927866023        4.440892098500626E-16    10.192372253997064       0.08941379033098795
-70.29154071054757        2.220446049250313E-16    13.611637129656657       0.08827085214633482
-27.63137103100147        -1.1102230246251565E-16  -17.231356956487602      -1.8515449673744229
-67.57789631382843        -1.1102230246251565E-16  10.592271575258497       0.014511437314199481
-68.88370968441876        0                        8.72003039261982         0.040378951414250776
-67.37502021697551        -3.3306690738754696E-16  9.889384887192213        0.007451528252198654
-40.48544792681753        -5.551115123125783E-17   -35.87764571096304       -0.5025864159462187
-61.361890837250705       -2.220446049250313E-16   -20.09573860232135       -0.09178388846537755
-57.7192033596082         -2.220446049250313E-16   -16.32256247598853       -0.2562886979900601
-52.1506835624817         -3.885780586188048E-16   -20.485487723672872      -0.4350976139816094
-57.407403869352535       2.220446049250313E-16    -12.862893182455384      -0.3098536143879971
-60.942648737457304       0                        -18.724765342453203      -0.12207890448740762
-31.15936557931818        -2.220446049250313E-16   -18.30680004514962       -1.7060573436995259
-29.191322992490782       0                        -17.262340760495086      -1.8109394352169168
-30.872298341335387       0                        -16.158143110946455      -1.8025165156367933
-29.540037350331048       -5.551115123125783E-17   -15.144570133567864      -1.8645766509503208
-31.84604509658582        -1.1102230246251565E-16  -15.208082422581768      -1.7860685679041706
-28.167539432427958       0                        -14.952947890433393      -1.9064249062793266
-28.73514041093413        -1.1102230246251565E-16  -14.542796620723175      -1.9085193767540327
-37.50602129623981        0                        -13.419429331123244      -1.5034009558972425
-37.647233971377524       0                        -15.200664791391596      -1.4306433641126675
-39.6498014987862         0                        -14.519625024247603      -1.3131312876887824
-36.12942594457421        0                        -13.45097589577082       -1.5900060152209476
-39.68024111922092        1.1102230246251565E-16   -10.112079087920698      -1.4245028731259368
-51.0848603646477         0                        -15.972614453371154      -0.5670743446323655
-46.48303171115252        -6.938893903907228E-18   -12.965731098879195      -0.8806090357273867
-50.702398282306795       0                        -15.951270992800975      -0.5857370407176993
-51.37282717539071        0                        -15.791556503212883      -0.5559350719723063
-51.507549961181276       2.7755575615628914E-17   -18.78569126808511       -0.49629428980404744
-51.833915801752354       0                        -16.099461190580143      -0.528618838151675
-51.12233223056152        0                        -16.221996595895334      -0.5622626727876193
-52.302157652112406       0                        -15.207243780851947      -0.5188766320332812
-52.10647949872198        0                        -11.834901810103707      -0.5742692066535078
-54.641018277132005       1.1102230246251565E-16   -11.317384266317184      -0.45825874065409816
-45.92194698582355        -2.0816681711721685E-17  -12.455075151595105      -0.9249095114475328
-51.664367032504444       -2.220446049250313E-16   -10.452019324157924      -0.6127113440407204
-49.061029116987484       0                        -17.631217055401027      -0.641271364071251
-40.73749599540987        5.551115123125783E-17    -18.224062078946723      -1.1197318110515049
-42.24563593998532        -5.551115123125783E-17   -20.135218231767624      -0.9653340490541238
-45.7088249573177         2.220446049250313E-16    -24.570814620570296      -0.6416705625307811
-45.93843997945161        -5.551115123125783E-17   -20.78359222725126       -0.7369989850023458
-44.86777037465706        -1.1102230246251565E-16  -30.086866875811978      -0.5185586159409116
-47.825264462519954       1.1102230246251565E-16   -27.05494140178042       -0.48105017918276205
-47.04944376396521        2.220446049250313E-16    -23.74343419315696       -0.5981936319876132
-51.83587631673749        -2.7755575615628914E-17  -24.757223186494745      -0.36205956568214426
-52.494733220482644       -1.3877787807814457E-16  -24.654826265703342      -0.3364581371080218
-51.92732300305348        -5.551115123125783E-17   -20.97048978882371       -0.4363770620623644
-46.19844853632799        5.551115123125783E-17    -20.138365819429755      -0.740313400870198
-47.98786111316501        0                        -21.79870392769771       -0.6005607581814912
-52.019830649333386       -2.220446049250313E-16   -24.483227239012244      -0.36110380902395933
-51.40377308603829        -1.6653345369377348E-16  -20.83277642536297       -0.4622999230199483
-44.29367816421861        5.551115123125783E-16    -31.251011075314786      -0.5098150164946545
-40.51738882514326        0                        -28.454498720212758      -0.7718356699959282
-36.406595937179944       -2.220446049250313E-16   -18.305962758836984      -1.414500301409406
-32.42057896481567        2.220446049250313E-16    -17.160849143791353      -1.6885691959397955
-33.88319619991379        -4.440892098500626E-16   -20.80744310428445       -1.4668195996237745
-36.98808370395992        2.220446049250313E-16    -22.18256843119046       -1.2151982521209843
-40.88469148241382        0                        -19.35344659522906       -1.0713538399972244
-34.81093111997407        -1.1102230246251565E-16  -14.690780826328012      -1.6414674678732766
-33.609137780365415       1.1102230246251565E-16   -13.508731744943592      -1.75244533599902
-41.08318957380039        1.1102230246251565E-16   -23.58463867919427       -0.9198624506773154
-42.57885939953444        0                        -23.94112672595618       -0.826044456995694
-41.54370821895381        5.551115123125783E-17    -20.969835312256414      -0.9817457124681327
-43.025151026582535       -5.551115123125783E-17   -27.74390735233445       -0.6795766951730289
-40.93694860335758        1.1102230246251565E-16   -25.241313303976         -0.8646108325641491
-39.308596390779954       1.1102230246251565E-16   -23.21030156577089       -1.0359907369014905
-39.35930649019839        3.3306690738754696E-16   -27.980660231384945      -0.8486479839642175
-36.61279806964826        2.220446049250313E-16    -27.283427453382146      -1.0158913188544751
-37.52882887211146        1.1102230246251565E-16   -23.561795187599614      -1.124316085607792
-41.02611554041929        1.1102230246251565E-16   -19.816294577339967      -1.0478780539825654
-37.24134118463814        2.220446049250313E-16    -22.82852795923618       -1.1713818166901941
-30.02528435802838        -1.942890293094024E-16   -37.61101415866743       -0.8099943903787123
-26.937721649400686       -1.1102230246251565E-16  -45.67930076249756       -0.5242504100779198
-26.561178992393874       0                        -45.19253569479982       -0.5542805668710133
-24.645337005063777       -1.1102230246251565E-16  -23.417523603813557      -1.694204840203073
-24.713200754049993       -1.1102230246251565E-16  -22.64114969386963       -1.7244666553647137
-24.531175472845486       1.1102230246251565E-16   -25.773461234464875      -1.595119228935177
-24.6228793368482         2.220446049250313E-16    -24.92681557264502       -1.631618458298366
-23.045683186638335       -2.25514051876985E-14    -20.61322608198897       -1.7990682929529216
-23.247135928881637       2.220446049250313E-16    -22.672361096952393      -1.7359756327706601
-24.036989461686886       5.551115123125783E-17    -24.47158692516596       -1.6587790591028893
-24.159077924970735       -3.885780586188048E-16   -24.946779464540306      -1.6383996787374655
-23.37687321943389        2.220446049250313E-16    -18.50426556061482       -1.8511062338526463
-21.88843291887919        -1.1102230246251565E-16  -18.454715287294437      -1.8508963482451657
-21.599334503402964       -1.1102230246251565E-16  -19.192295557364865      -1.8341918034665272
-23.997507037794318       2.220446049250313E-16    -17.058247213562275      -1.8831114583570656
-25.0523262898319         -5.637851296924624E-14   -40.90737166700765       -0.7974728357339631
-29.719865243125934       -2.7755575615628914E-17  -37.44814382947336       -0.8282015359109078
-25.025237996231127       0                        -37.02388306225464       -0.9957351680809875
-24.936849583768797       5.551115123125783E-17    -15.650514439010177      -1.9143494899170415
-25.164559684655288       5.551115123125783E-17    -15.219306850104488      -1.9245476063465976
-24.631845962204757       0                        -15.025971330772915      -1.92743195792536
-21.653592250941735       1.1102230246251565E-16   -16.774578056928796      -1.8836609423229784
-21.905485327647487       0                        -16.015544735786644      -1.9006007125059892
-23.430823110657492       5.551115123125783E-17    -15.461117982031165      -1.9163228991341115
-24.288636815509143       1.1102230246251565E-16   -25.234617891725545      -1.622897446222865
-23.64292580990211        -1.1102230246251565E-16  -25.20400554530256       -1.6347969977109558
-26.472099807796397       -5.551115123125783E-17   -33.31989172462882       -1.144939627906612
-24.138476172789545       1.1102230246251565E-16   -34.925953634775205      -1.1309041529299937
-25.26327324077087        -1.1102230246251565E-16  -30.64573405533038       -1.3316969205080018
-24.200005620866946       0                        -33.051302814118465      -1.230157914739537
-22.98645587376903        5.551115123125783E-17    -28.08005018753957       -1.512957291373239
-21.40290538295799        -1.1102230246251565E-16  -27.284457591238375      -1.5708929852189606
-20.194859799950645       -2.220446049250313E-16   -25.556524168823287      -1.6525927665232256
-21.09467060101604        -2.220446049250313E-16   -25.66572242081611       -1.6441924733970368
-22.326291619919665       0                        -27.513099206967148      -1.5515061542261563
-21.98986660714296        0                        -28.417787378345036      -1.5128902012770735
-22.362165665946147       1.4745149545802863E-14   -30.723501537565376      -1.3948091657004686
-23.03750429093913        0                        -36.23473115832331       -1.0877775445267028
-22.14488069389781        0                        -36.352333509800694      -1.1053150623076031
-22.03951485948145        0                        -35.62123347153395       -1.1465646803351481
-22.88836744241596        0                        -35.017671468992006      -1.1565252388696885
-26.135912426503896       0                        -45.17763699244846       -0.5657906927692691
-30.43728353429531        0                        -47.778154986429605      -0.3520430929350153
-26.232231259181617       -1.1102230246251565E-16  -46.23665113510138       -0.5159804622105985
-25.733578458211827       0                        -45.59225376690703       -0.5575559144425162
-32.85033722052983        1.1102230246251565E-16   -60.19610229026972       0.06628192429725135
-28.664784125620184       -1.7347234759768075E-15  -58.40021884065798       -0.026505783318388636
-28.945860158068406       -1.1102230246251565E-16  -64.8444326275185        0.10779579198035893
-31.338475627798225       0                        -64.45808776660657       0.12267742925214871
-29.303425519323905       -2.220446049250313E-16   -62.35873909872411       0.0735328893951344
-28.093424553083192       -1.1102230246251565E-16  -66.14427369160126       0.12466464998633792
-26.951122607510072       -1.1102230246251565E-16  -53.08542990183239       -0.21984042672141002
-25.267897362069622       0                        -54.19248559824946       -0.20775385487354306
-25.24037330396495        -1.1102230246251565E-16  -52.1288575727571        -0.2900402449786036
-28.20388146279909        -6.661338147750939E-16   -62.1441031927244        0.05758507448721824
-25.4585640129581         -6.661338147750939E-16   -49.25472726012494       -0.39964915160754666
-28.034374287996386       -6.661338147750939E-16   -51.50165296184031       -0.26136059282516616
-23.6678278224286         0                        -49.23669261876044       -0.4379338917677537
-22.158718742299406       4.440892098500626E-16    -48.125423983446886      -0.5199570073904821
-34.36642943347735        1.1102230246251565E-16   -68.33843268682809       0.183153935851546
-35.316018492049174       0                        -69.39155318756832       0.1962639855089747
-34.22730838645694        -1.1102230246251565E-16  -69.4066825171158        0.19339108425784515
-35.30577730199286        0                        -68.4640559518407        0.18887175809291035
-37.737747273829285       1.1102230246251565E-16   -68.66422801672883       0.20208155127334093
-35.78586411950551        0                        -70.65364088205632       0.2051652268651774
-39.61028538878129        3.3306690738754696E-16   -69.78227780517693       0.2163393802132043
-38.01805389215791        -8.881784197001252E-16   -75                      0.2284939598590554
-24.493347731912408       -1.1102230246251565E-16  -64.79479676834913       0.07587794166433212
-23.084814299671304       -1.1102230246251565E-16  -64.86408194360143       0.066313292395452
-22.900793147805004       0                        -65.63026757439975       0.080994379388395
-31.80505774159761        -1.2789769243681803E-12  -75                      0.20180168290655856
-25.771868400898832       -1.3877787807814457E-17  -70.21051284772177       0.1532305452668144
-25.63611830112435        0                        -70.16115381425969       0.148023966292726
-25.662780226856043       -1.3877787807814457E-17  -70.22241897538873       0.1485297559689959
-25.59889387369575        0                        -70.19970956841655       0.14639257000554892
-25.569723342785853       0                        -70.11478958643362       0.15220770192496952
-21.847722913038833       0                        -65.69745317831058       0.0736397811537699
-22.570989030955243       -1.1102230246251565E-16  -66.40927030888858       0.08818401568458213
-19.336733129530373       2.220446049250313E-16    -67.14196632889863       0.07807961070776448
-17.610381646078284       2.220446049250313E-16    -65.559136497478         0.04457764805775314
-25.50613861965762        0                        -70.21727101431223       0.15242873538461324
-25.611297098200357       0                        -70.32326543487443       0.15281105945997175
-31.062916589665797       -2.220446049250313E-16   -70.07594838554223       0.18580697235153082
-71.87791709423855        0                        17.054050789489217       0.1252424348212512
-70.65723739206189        -2.220446049250313E-16   16.00795221432344        0.10243233380839703
-71.85788955702151        -2.220446049250313E-16   19.89176761097098        0.13314700128836782
-70.56552673710695        0                        19.141278923606635       0.11169038198784603
-69.18771431978334        0                        17.402742964434196       0.08105007489351405
-104.48171772956701       0                        53.52320807708302        0.21241823584844027
-104.70183685048454       0                        50.31058066729834        0.21299139765841713
-99.2292083066418         1.1102230246251565E-16   41.8597994041168         0.2155109178816787
-100.24078661333245       1.1102230246251565E-16   43.485750814500435       0.21537907695441563
-102.52467846007787       2.220446049250313E-16    45.55732990350974        0.2147744075458821
-102.01463620617744       -2.220446049250313E-16   48.72175224174191        0.2146202896500761
-101.74316184227374       2.220446049250313E-16    52.56151659642961        0.21436396769390975
-100.19052413155308       0                        47.419316913953          0.2158358323110057
-99.75203585923074        -2.220446049250313E-16   51.18518370224305        0.21576276601709532
-93.10865485678352        -5.551115123125783E-17   40.8087892175112         0.21618049203416217
-93.09044818830003        0                        40.27458091378257        0.2158528036038611
-92.74800287826423        -2.7755575615628914E-17  40.48908420650938        0.21615592596366698
-91.28192259740712        -1.1102230246251565E-16  36.00000000000001        0.21046886521566024
-92.87847668845295        0                        40.76956546963641        0.21613326309334985
-92.92922444443298        2.7755575615628914E-17   41.10616607772412        0.21628750759442683
-95.88361413642502        0                        43.147173941631294       0.2169758693096599
-95.28808611069945        -2.220446049250313E-16   44.91827325574612        0.2179444335455988
-96.23688102737881        0                        44.45266330136755        0.2173475500721062
-98.21389102497419        1.1102230246251565E-16   45.59161768147916        0.21658478201273895
-73.82911821446447        0                        22.202624994077993       0.16536993587861704
-73.8839188995278         -1.1102230246251565E-16  25.223332440863608       0.17319887369189135
-75.39203224230056        -1.1102230246251565E-16  27.529122426843134       0.18957766997305442
-77                       0                        28.728777781370805       0.20313875317671024
-72.32867847646601        1.1102230246251565E-16   24.201347113139526       0.15315632966124212
-92.61415081643074        2.7755575615628914E-17   40.8947055585031         0.21632354953184452
-90.71842459983102        0                        37.41397576591549        0.21272375805746524
-88.24011776486383        5.551115123125783E-17    36.40910102554463        0.20990684631816828
-88.65514649838903        1.1102230246251565E-16   36.00000000000001        0.20932695974954507
-88.3158113395131         1.1102230246251565E-16   38.61644609816546        0.21415792752328475
-87.81523057629097        0                        36.00000000000001        0.20899661208786446
-85.3822039238286         1.1102230246251565E-16   37.45838278537957        0.21141468146459885
-84.21932465808132        0                        36                       0.2082711280913
-87.21300365870908        5.551115123125783E-17    36.00000000000001        0.2086278733088159
-92.6599924801337         0                        41.381056634367695       0.2167990309092056
-93.63224513571612        -1.1102230246251565E-16  45.17350744695988        0.21880254994675802
-89.47911816508783        -1.1102230246251565E-16  40.457124594505856       0.21640604888541207
-89.03109627712331        0                        41.43672576476233        0.2177356234537165
-89.45230804110297        0                        42.50409140760459        0.2183680813800739
-88.39943096330488        5.551115123125783E-17    40.78661495376304        0.21684069991146196
-70.58553876829434        -1.1102230246251565E-16  20.98005541719691        0.12018052377159359
-73.15423625973725        1.1102230246251565E-16   21.587409874185052       0.1555784190913711
-70.92763140770226        -3.3306690738754696E-16  23.933867948498076       0.13590053259509477
-109.85950094893474       5.551115123125783E-17    67.07175116494653        0.20703389519844084
-110.04849102043553       -5.551115123125783E-17   66.4360256000592         0.2069733748964735
-109.11509437164727       -1.1102230246251565E-16  65.91934944843705        0.2075352057688991
-106.97930568035048       -2.220446049250313E-16   60.375                   0.20956965048492063
-108.28373217684754       1.1102230246251565E-16   59.94546507998156        0.2089147119932019
-106.9146045497987        0                        58.62157383979756        0.20998164987895332
-103.14688203724468       5.551115123125783E-17    56.224379419352665       0.2128464799922893
-102.8578108211865        0                        56.39545784252441        0.21301813068054484
-102.59078111657375       5.551115123125783E-17    55.93879291910627        0.21325672264393952
-103.13469808814          0                        56.66032029050436        0.21279250942000966
-109.38104519104675       -2.220446049250313E-16   66.88328595985469        0.20730228383013263
-99.92738112534721        2.220446049250313E-16    58.1846730779255         0.21485359742184718
-99.68653500296288        1.1102230246251565E-16   56.2245351288457         0.21529222623163752
-109.46102212775287       1.6653345369377348E-16   67.17316169528749        0.207274815849335
-109.71663438742442       5.551115123125783E-17    67.75803672232456        0.2070348486503529
-113.21372785407603       0                        70.70360847583365        0.20514192826353875
-111.49846946147301       2.220446049250313E-16    72.27406692439914        0.20577391731175396
-110.07290729531825       0                        71.03906250000007        0.20651491173859188
-114.27912175569776       -3.3306690738754696E-16  71.60098059725495        0.20460845495355567
-112.57400769887977       0                        75                       0.20504822584350166
-57.0786327323651         0                        -11.331839447820782      -0.3381889714511664
-66.50432962527243        -5.551115123125783E-17   11.778635688766268       -0.007931638298120216
-67.27955729640196        0                        14.75737774538981        0.02472100723445375
-65.70167114184562        0                        15.611282502891964       -0.008208672807147042
-47.88213765322024        8.326672684688674E-17    -6.832059677764569       -0.885367236662333
-51.87413106520967        -2.220446049250313E-16   -7.882033491055475       -0.6298130273958374
-47.71309941520269        -2.498001805406602E-16   -6.290931588346151       -0.8992134730950495
-64.45900943857876        -6.938893903907228E-18   6.030111960463211        -0.09367096143068604
-64.44994942653885        -6.938893903907228E-18   5.909498472006926        -0.0902111184016497
-64.49192446907901        0                        6.004321511530503        -0.0875086627291192
-64.70202557541973        0                        6.399062226874364        -0.08047611987184108
-64.76379742151238        0                        5.798179098517416        -0.0771533449287967
-64.36845250085942        0                        6.035791410242828        -0.0915245164185711
-66.71624422313998        1.1102230246251565E-16   10.165872036035168       -0.011274324745237038
-54.53318163333487        9.367506770274761E-14    -3.6264930887772033      -0.5141998856643846
-63.700456819025916       -6.938893903907228E-18   5.741205974082915        -0.11371805748401749
-59.02778567245789        1.1102230246251565E-16   3.0286828017417857       -0.3030671645271056
-58.66270547868248        -2.220446049250313E-16   -2.220827822146936       -0.31999117843871405
-58.07268443926756        -1.1102230246251565E-16  2.966312407962128        -0.34553452945753893
-58.39756493195882        1.1102230246251565E-16   3.9102387656907336       -0.32966789155177995
-35.30331728317739        2.220446049250313E-16    -11.86600266679612       -1.693489182365671
-35.12398136155272        -2.220446049250313E-16   -9.899054801026356       -1.7585471448033814
-36.310886230140795       -2.220446049250313E-16   -10.889032514183597      -1.6552650483895666
-39.37647881360768        1.1102230246251565E-16   -9.255914515658846       -1.4660784067291488
-27.390161785931603       0                        -13.463968308919311      -1.9480098643310797
-25.113986382868752       -5.551115123125783E-17   -14.218469017428754      -1.9455396493725896
-26.275574451477066       -1.1102230246251565E-16  -11.951365328938387      -1.9958682951303228
-40.799662415798565       -5.551115123125783E-17   -7.310184755198618       -1.3877089324984873
-46.1306175470401         5.551115123125783E-17    -5.880282143933171       -1.0072797096647292
-41.94385865153465        0                        -4.123195126759934       -1.3383829722916465
