0
10.0
0.0
-3.0
300
961
-1.850889e+01 -1.856200e+01 -1.834743e+01 -1.843052e+01 -1.847608e+01
-1.843500e+01 -1.841394e+01 -1.805240e+01 -1.785485e+01 -1.772076e+01
-1.797302e+01 -1.791672e+01 -1.828245e+01 -2.008647e+01 -1.915726e+01
-1.867020e+01 -1.865741e+01 -1.867589e+01 -1.866329e+01 -1.867752e+01
-1.866176e+01 -1.865986e+01 -1.838508e+01 -1.867575e+01 -1.867767e+01
-1.647457e+01 -1.667387e+01 -1.749380e+01 -1.720336e+01 -1.825343e+01
-1.789246e+01 -1.800350e+01 -1.785748e+01 -1.854459e+01 -1.862256e+01
-1.788446e+01 -1.703514e+01 -1.769171e+01 -1.671630e+01 -1.741509e+01
-1.721152e+01 -1.715397e+01 -1.749477e+01 -1.748809e+01 -1.806717e+01
-1.737326e+01 -1.740365e+01 -1.652793e+01 -1.766662e+01 -2.063056e+01
-2.072397e+01 -2.056866e+01 -2.060052e+01 -2.046051e+01 -2.095255e+01
-2.044265e+01 -1.995626e+01 -1.946114e+01 -2.027219e+01 -2.039494e+01
-2.041164e+01 -2.032052e+01 -2.031776e+01 -2.025951e+01 -2.028123e+01
-2.043353e+01 -2.056894e+01 -2.054899e+01 -2.056032e+01 -2.072153e+01
-1.663392e+01 -1.541392e+01 -1.430089e+01 -1.369361e+01 -1.565593e+01
-1.631469e+01 -1.606645e+01 -2.065408e+01 -2.114652e+01 -2.095865e+01
-2.135562e+01 -2.111788e+01 -2.147942e+01 -2.143673e+01 -1.993245e+01
-1.992267e+01 -1.943748e+01 -2.041765e+01 -2.068124e+01 -2.062864e+01
-2.039002e+01 -2.069598e+01 -1.868290e+01 -1.969195e+01 -1.960647e+01
-1.950805e+01 -1.939083e+01 -1.867607e+01 -1.898848e+01 -1.884411e+01
-1.866012e+01 -1.876609e+01 -1.913425e+01 -1.905475e+01 -1.902091e+01
-1.848802e+01 -1.828454e+01 -1.821856e+01 -1.826623e+01 -1.838285e+01
-1.868389e+01 -1.832592e+01 -1.834327e+01 -1.839919e+01 -1.781538e+01
-1.781801e+01 -1.809211e+01 -1.773048e+01 -2.175954e+01 -2.138468e+01
-2.069224e+01 -1.743652e+01 -1.708108e+01 -1.755687e+01 -1.626392e+01
-1.673734e+01 -1.621563e+01 -1.662483e+01 -1.662872e+01 -1.608611e+01
-1.585591e+01 -1.605450e+01 -1.886704e+01 -1.935064e+01 -1.901711e+01
-1.863727e+01 -1.857919e+01 -1.900494e+01 -1.863586e+01 -1.904410e+01
-1.873896e+01 -1.772680e+01 -1.727490e+01 -1.742010e+01 -1.767491e+01
-1.718644e+01 -1.669385e+01 -1.800832e+01 -1.838164e+01 -1.853160e+01
-1.583703e+01 -1.905061e+01 -1.968921e+01 -1.951429e+01 -2.024419e+01
-1.964379e+01 -1.923128e+01 -2.019468e+01 -2.146764e+01 -2.148307e+01
-2.140110e+01 -2.146611e+01 -2.149478e+01 -2.158675e+01 -2.148610e+01
-2.098877e+01 -2.208522e+01 -2.152884e+01 -2.165807e+01 -2.164201e+01
-2.164135e+01 -2.172578e+01 -2.168208e+01 -2.045894e+01 -2.048537e+01
-2.038390e+01 -2.039065e+01 -2.035991e+01 -1.987919e+01 -1.976082e+01
-1.992048e+01 -1.816855e+01 -1.801825e+01 -1.842536e+01 -1.903040e+01
-1.861713e+01 -1.787389e+01 -1.826280e+01 -1.756373e+01 -1.736283e+01
-1.790278e+01 -1.730307e+01 -1.693990e+01 -1.716213e+01 -1.605895e+01
-1.859141e+01 -2.137193e+01 -1.544421e+01 -1.646719e+01 -1.593122e+01
-1.541500e+01 -1.550840e+01 -1.515542e+01 -1.494401e+01 -1.510401e+01
-1.479841e+01 -1.845074e+01 -1.948387e+01 -1.937473e+01 -1.944334e+01
-1.941567e+01 -1.956159e+01 -1.933950e+01 -1.732125e+01 -1.620439e+01
-2.163649e+01 -1.968863e+01 -1.939955e+01 -1.936509e+01 -1.937971e+01
-1.930854e+01 -1.938515e+01 -1.933323e+01 -1.715347e+01 -1.493517e+01
-1.624431e+01 -2.241615e+01 -2.214138e+01 -2.069720e+01 -2.064897e+01
-2.091617e+01 -2.034098e+01 -1.710825e+01 -1.770681e+01 -1.651087e+01
-1.648631e+01 -1.615176e+01 -1.566434e+01 -1.613133e+01 -1.490074e+01
-1.785602e+01 -1.782308e+01 -1.782903e+01 -2.082853e+01 -2.128585e+01
-2.217647e+01 -2.091901e+01 -1.457317e+01 -1.444091e+01 -1.424976e+01
-1.468505e+01 -2.027679e+01 -1.903886e+01 -2.109139e+01 -1.807480e+01
-1.648746e+01 -1.969172e+01 -1.965890e+01 -1.979460e+01 -1.853394e+01
-1.872311e+01 -1.851846e+01 -1.559470e+01 -2.127636e+01 -2.154921e+01
-2.010603e+01 -2.021231e+01 -2.004288e+01 -1.865614e+01 -1.984829e+01
-2.004543e+01 -1.996098e+01 -1.976122e+01 -1.596314e+01 -1.930870e+01
-1.981427e+01 -1.977523e+01 -1.781878e+01 -1.765739e+01 -1.770490e+01
-1.776975e+01 -1.783230e+01 -1.574688e+01 -1.463600e+01 -1.608249e+01
-1.636340e+01 -1.586956e+01 -1.501274e+01 -1.783183e+01 -1.437362e+01
-2.125990e+01 -2.167075e+01 -2.129312e+01 -1.755729e+01 -1.635529e+01
-1.608503e+01 -1.666249e+01 -1.535034e+01 -1.458305e+01 -1.782349e+01
-2.059223e+01 -1.786232e+01 -1.791084e+01 -1.759226e+01 -1.760727e+01
-1.760201e+01 -1.732962e+01 -1.745758e+01 -2.101411e+01 -1.937380e+01
-1.758704e+01 -1.852229e+01 -1.999145e+01 -1.983889e+01 -1.757443e+01
-1.759626e+01 -1.754524e+01 -1.829629e+01 -1.674192e+01 -1.741210e+01
-1.733325e+01 -1.617927e+01 -1.414724e+01 -1.501441e+01 -1.791900e+01
-1.800225e+01 -1.775702e+01 -1.779984e+01 -1.797330e+01 -1.873676e+01
-1.458816e+01 -1.696525e+01 -1.644791e+01 -1.652905e+01 -1.677121e+01
-1.636507e+01 -1.534736e+01 -1.637856e+01 -1.741888e+01 -1.519135e+01
-1.510316e+01 -1.763368e+01 -1.772244e+01 -1.640065e+01 -1.592195e+01
-1.425473e+01
