#  r [mm]      beta_r*gamma       theta [mm]      beta_theta*gamma        z [mm]          beta_z*gamma
#  r [mm]      beta_r*gamma       theta [mm]      beta_theta*gamma        z [mm]          beta_z*gamma
#Turn number = 1, Time = 1.83266932e+01 [ns]
 1.45319644e+00 -2.00680636e-01 4.50300715e+01 2.16351220e-01 0.00000000e+00 0.00000000e+00
#Turn number = 1, Time = 7.62284197e+01 [ns]
 2.15024733e+00 -7.19378466e-02 4.49429486e+01 2.86191396e-01 0.00000000e+00 0.00000000e+00
