0.0
97.0
0.0
2
180
59
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5537 12.5537 12.5538
12.5538 12.5538 12.5538 12.5537 12.5537
12.5537 12.5536 12.5536 12.5536 12.5536
12.5536 12.5536 12.5537 12.5538 12.5539
12.5541 12.5543 12.5545 12.5547 12.5549
12.5551 12.5553 12.5555 12.5557 12.5558
12.5558 12.5559 12.5559 12.5558 12.5557
12.5556 12.5555 12.5553 12.5552 12.555
12.5549 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5544 12.5544 12.5544 12.5544
12.5544 12.5241 12.5245 12.5257 12.5275
12.5289 12.5296 12.531 12.5328 12.534
12.5344 12.5356 12.5371 12.5378 12.5379
12.5387 12.5397 12.5398 12.5395 12.5398
12.5404 12.5399 12.5389 12.5386 12.5384
12.5374 12.5363 12.5358 12.5352 12.5337
12.532 12.531 12.53 12.5283 12.5266
12.5256 12.5245 12.5229 12.5213 12.5204
12.5197 12.5183 12.5169 12.5161 12.5156
12.5149 12.5141 12.5138 12.5138 12.5136
12.5133 12.5135 12.514 12.5142 12.5144
12.5153 12.5167 12.5175 12.518 12.5192
12.521 12.5221 12.5225 12.5237 12.5255
12.5269 12.5277 12.529 12.5309 12.5321
12.5326 12.5338 12.5353 12.536 12.5362
12.537 12.5381 12.5382 12.5379 12.5383
12.5389 12.5384 12.5375 12.5372 12.5372
12.5362 12.5351 12.5347 12.5335 12.532
12.5304 12.5295 12.5285 12.5269 12.5252
12.5243 12.5233 12.5216 12.5201 12.5193
12.5186 12.5174 12.5161 12.5154 12.5151
12.5145 12.514 12.514 12.5143 12.5143
12.5144 12.5149 12.5157 12.5162 12.5166
12.5176 12.5192 12.5201 12.5206 12.5218
12.5236 12.5246 12.525 12.5261 12.5278
12.5291 12.5298 12.5306 12.5325 12.5337
12.5343 12.5355 12.5371 12.5378 12.538
12.5389 12.54 12.5401 12.5399 12.5403
12.5408 12.5404 12.5395 12.5393 12.5392
12.5382 12.5372 12.5367 12.5362 12.5347
12.5331 12.5321 12.5312 12.5295 12.5279
12.5269 12.5259 12.5243 12.5228 12.5219
12.5212 12.52 12.5186 12.5178 12.5174
12.5167 12.5159 12.5157 12.5157 12.5154
12.5152 12.5154 12.5159 12.5162 12.5163
12.5172 12.5186 12.5195 12.52 12.5212
12.523 12.5241 12.43 12.4388 12.4482
12.4578 12.4668 12.4759 12.4853 12.4946
12.503 12.511 12.519 12.5265 12.5329
12.5382 12.5429 12.5464 12.5487 12.5504
12.5516 12.5514 12.5496 12.5471 12.544
12.54 12.5347 12.5286 12.5219 12.5141
12.5057 12.4972 12.4887 12.4798 12.4705
12.4612 12.4517 12.442 12.4326 12.4239
12.4161 12.4084 12.4008 12.394 12.3883
12.3834 12.3792 12.3756 12.373 12.3711
12.3701 12.3702 12.3718 12.3742 12.3769
12.3805 12.3855 12.3912 12.3971 12.4036
12.4112 12.4196 12.4281 12.4368 12.4462
12.4557 12.4647 12.4736 12.4831 12.4923
12.5006 12.5085 12.5165 12.524 12.5303
12.5357 12.5403 12.5438 12.5461 12.5477
12.5489 12.5487 12.547 12.5445 12.5415
12.5374 12.5322 12.5261 12.5195 12.511
12.5026 12.4943 12.4859 12.4771 12.4679
12.4586 12.4493 12.4397 12.4303 12.4217
12.414 12.4065 12.399 12.3924 12.387
12.3825 12.3785 12.3753 12.3731 12.3716
12.371 12.3716 12.3736 12.3764 12.3795
12.3835 12.3889 12.3948 12.4009 12.4075
12.4153 12.4237 12.4322 12.4409 12.4503
12.4597 12.4687 12.4776 12.4866 12.4959
12.5043 12.5123 12.5204 12.5279 12.5343
12.5397 12.5444 12.5479 12.5502 12.5519
12.5531 12.5529 12.5511 12.5485 12.5455
12.5414 12.5361 12.53 12.5232 12.5154
12.507 12.4985 12.49 12.4811 12.4718
12.4624 12.4529 12.4432 12.4337 12.4251
12.4172 12.4095 12.4019 12.3952 12.3895
12.3846 12.3804 12.3768 12.3742 12.3724
12.3714 12.3716 12.3732 12.3756 12.3784
12.382 12.3871 12.3928 12.3988 12.4053
12.413 12.4215 12.43 12.2982 12.323
12.3491 12.3759 12.4026 12.4293 12.4566
12.4838 12.5098 12.534 12.5571 12.579
12.5987 12.6157 12.6303 12.6421 12.6504
12.6554 12.658 12.6577 12.6537 12.646
12.6357 12.6227 12.6068 12.5884 12.5682
12.546 12.5216 12.496 12.4705 12.4445
12.4173 12.3897 12.363 12.3374 12.3123
12.288 12.2653 12.2439 12.2239 12.206
12.1907 12.1774 12.1654 12.1558 12.1493
12.1451 12.1427 12.1429 12.1462 12.1521
12.1596 12.1692 12.1818 12.197 12.2138
12.2321 12.2526 12.2749 12.2985 12.323
12.349 12.3757 12.4022 12.4287 12.4559
12.483 12.5087 12.5328 12.5557 12.5775
12.5971 12.614 12.6284 12.6402 12.6483
12.6533 12.6557 12.6553 12.6512 12.6435
12.6331 12.6201 12.6042 12.5857 12.5655
12.5424 12.518 12.4924 12.467 12.441
12.4139 12.3863 12.3597 12.3341 12.309
12.2847 12.262 12.2407 12.2208 12.2031
12.1881 12.1749 12.1633 12.154 12.1478
12.144 12.1421 12.1427 12.1465 12.1527
12.1606 12.1706 12.1835 12.1989 12.2158
